sociedad_sap,fondo_sap,centro_gestor_sap,pospre_sap,cuenta_sap,acreedor_sap,contrato_sap,proveedor,rfc_proveedor,lugar_servicio_id,numero_contrato,nombre_contrato,plurianual,tipo_entrega,moneda_documento,numero_oficio_tramite,fecha_oficio_tramite,numero_factura,fecha_factura,periodo_contable,estimado,concepto,importe_moneda_original,iva_moneda_original,total_moneda_original,numero_documento_pasivo,fecha_contable_pasivo,tc_contable_pasivo,importe_pasivo_mxn,iva_pasivo_mxn,total_pasivo_mxn,reviso,comentarios
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15294,,,,CVT,1458161.473,233305.8356,1691467.308,180004047,45545,,1458161.473,233305.8356,1691467.308,cynthia,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15625,,,,CFT,1940708.512,310513.3619,2251221.874,180004653,45574,,1940708.512,310513.3619,2251221.874,cynthia,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15625,,,,CVT,181558.8172,29049.41076,210608.228,180004653,45574,,181558.8172,29049.41076,210608.228,cynthia,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15294,,,,CVT,1929355.178,308696.8285,2238052.006,180004047,45545,,1929355.178,308696.8285,2238052.006,cynthia,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15625,,,,CVT,138587.7822,22174.04515,160761.8273,180004653,45574,,138587.7822,22174.04515,160761.8273,cynthia,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15526,,,,CFT,11992143.79,1918743.007,13910886.8,180004653,45574,,11992143.79,1918743.007,13910886.8,cynthia,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15526,,,,CVT,1620735.509,259317.6814,1880053.19,180004653,45574,,1620735.509,259317.6814,1880053.19,cynthia,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15526,,,,CVT,1748423.595,279747.7752,2028171.37,180004653,45574,,1748423.595,279747.7752,2028171.37,cynthia,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 3162,,,,CFT,-297083.9132,-47533.42612,-344617.3394,180004653,45574,,-297083.9132,-47533.42612,-344617.3394,cynthia,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 3162,,,,CVT,-291710.9788,-46673.75661,-338384.7354,180004653,45574,,-291710.9788,-46673.75661,-338384.7354,cynthia,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 3162,,,,CVT,62579.68223,10012.74916,72592.43139,180004653,45574,,62579.68223,10012.74916,72592.43139,cynthia,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15790,,,,CFT,11348561.34,1815769.815,13164331.16,180005369,45604,,11348561.34,1815769.815,13164331.16,cynthia,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15790,,,,CVT,1371604.527,219456.7244,1591061.252,180005369,45604,,1371604.527,219456.7244,1591061.252,cynthia,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15790,,,,CVT,2142030.51,342724.8817,2484755.392,180005369,45604,,2142030.51,342724.8817,2484755.392,cynthia,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15790,,,,CFT,11348561.34,1815769.815,13164331.16,180005369,45604,,11348561.34,1815769.815,13164331.16,cynthia,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15790,,,,CVT,1371604.527,219456.7244,1591061.252,180005369,45604,,1371604.527,219456.7244,1591061.252,cynthia,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15790,,,,CVT,2142030.51,342724.8817,2484755.392,180005369,45604,,2142030.51,342724.8817,2484755.392,cynthia,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,16010,,,,CFT,11875881.45,1900141.032,13776022.48,180006013,45635,,11875881.45,1900141.032,13776022.48,cynthia,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,16010,,,,CVT,1816218.38,290594.9408,2106813.321,180006013,45635,,1816218.38,290594.9408,2106813.321,cynthia,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,16010,,,,CVT,1899359.34,303897.4944,2203256.834,180006013,45635,,1899359.34,303897.4944,2203256.834,cynthia,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,16049,,,,CFT,-50866.3923,-8138.622768,-59005.01507,180006013,45635,,-50866.3923,-8138.622768,-59005.01507,cynthia,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,16049,,,,CVT,436154.8027,69784.76844,505939.5712,180006013,45635,,436154.8027,69784.76844,505939.5712,cynthia,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,16049,,,,CVT,17017.49963,2722.799941,19740.29957,180006013,45635,,17017.49963,2722.799941,19740.29957,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,13725,,,,CFT,7735860.312,1237737.65,8973597.961,180000324,45331,,7735860.312,1237737.65,8973597.961,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 2876,,,,CFT,-73303.11091,-11728.49775,-85031.60865,180000927,45371,,-73303.11091,-11728.49775,-85031.60865,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,13725,,,,CVT,242.1278693,38.74045909,280.8683284,180000324,45331,,242.1278693,38.74045909,280.8683284,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,13725,,,,CVT,189138.4005,30262.14409,219400.5446,180000324,45331,,189138.4005,30262.14409,219400.5446,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 2876,,,,CVT,15.99026615,2.558442584,18.54870874,180000927,45371,,15.99026615,2.558442584,18.54870874,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 2876,,,,CVT,-16284.09464,-2605.455143,-18889.54978,180000927,45371,,-16284.09464,-2605.455143,-18889.54978,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,13930,,,,CFT,39155251.67,6264840.268,45420091.94,180000765,45359,,39155251.67,6264840.268,45420091.94,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 2915,,,,CFT,-22336221.93,-3573795.51,-25910017.44,180001389,45400,,-22336221.93,-3573795.51,-25910017.44,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,13930,,,,CVT,56499.38186,9039.901098,65539.28296,180000765,45359,,56499.38186,9039.901098,65539.28296,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,13930,,,,CVT,1050758.422,168121.3475,1218879.77,180000765,45359,,1050758.422,168121.3475,1218879.77,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 2915,,,,CVT,-33361.20489,-5337.792782,-38698.99767,180001389,45400,,-33361.20489,-5337.792782,-38698.99767,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 2915,,,,CVT,-653828.3222,-104612.5315,-758440.8537,180001389,45400,,-653828.3222,-104612.5315,-758440.8537,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14140,,,,CFT,9412882.532,1506061.205,10918943.74,180001512,45391,,9412882.532,1506061.205,10918943.74,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14538,,,,CFT,889628.8232,142340.6117,1031969.435,180001873,45428,,889628.8232,142340.6117,1031969.435,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14140,,,,CVT,185.3280301,29.65248482,214.980515,180001512,45391,,185.3280301,29.65248482,214.980515,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14140,,,,CVT,83491.00847,13358.56136,96849.56983,180001512,45391,,83491.00847,13358.56136,96849.56983,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14538,,,,CVT,-2.809644088,-0.449543054,-3.259187142,180001873,45428,,-2.809644088,-0.449543054,-3.259187142,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14538,,,,CVT,-37764.58804,-6042.334087,-43806.92213,180001873,45428,,-37764.58804,-6042.334087,-43806.92213,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14448,,,,CFT,9335305.609,1493648.897,10828954.51,180001765,45422,,9335305.609,1493648.897,10828954.51,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14748,,,,CFT,3398666.012,543786.562,3942452.574,180002650,45475,,3398666.012,543786.562,3942452.574,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14448,,,,CVT,199.4365766,31.90985225,231.3464288,180001765,45422,,199.4365766,31.90985225,231.3464288,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14448,,,,CVT,-151987.1846,-24317.94954,-176305.1341,180001765,45422,,-151987.1846,-24317.94954,-176305.1341,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14748,,,,CVT,-76.02618095,-12.16418895,-88.19036991,180002650,45475,,-76.02618095,-12.16418895,-88.19036991,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14748,,,,CVT,-80023.863,-12803.81808,-92827.68108,180002650,45475,,-80023.863,-12803.81808,-92827.68108,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14602,,,,CFT,14080655.44,2252904.87,16333560.31,180002357,45455,,14080655.44,2252904.87,16333560.31,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14952,,,,CFT,3227095.243,516335.2389,3743430.482,180003202,45499,,3227095.243,516335.2389,3743430.482,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14602,,,,CVT,38.35847684,6.137356295,44.49583314,180002357,45455,,38.35847684,6.137356295,44.49583314,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14602,,,,CVT,-302956.4333,-48473.02933,-351429.4626,180002357,45455,,-302956.4333,-48473.02933,-351429.4626,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14952,,,,CVT,34.51088531,5.52174165,40.03262696,180003202,45499,,34.51088531,5.52174165,40.03262696,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14952,,,,CVT,146863.7581,23498.2013,170361.9594,180003202,45499,,146863.7581,23498.2013,170361.9594,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14926,,,,CFT,21346706.6,3415473.056,24762179.65,180003202,45477,,21346706.6,3415473.056,24762179.65,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14926,,,,CVT,292.3793103,46.78068966,339.16,180003202,45477,,292.3793103,46.78068966,339.16,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14926,,,,CVT,362568.6034,58010.97655,420579.58,180003202,45477,,362568.6034,58010.97655,420579.58,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15140,,,,CFT,15257312.99,2441170.078,17698483.06,180003490,45506,,15257312.99,2441170.078,17698483.06,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15140,,,,CVT,23.78468502,3.805549604,27.59023463,180003490,45506,,23.78468502,3.805549604,27.59023463,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15140,,,,CVT,-126555.4567,-20248.87308,-146804.3298,180003490,45506,,-126555.4567,-20248.87308,-146804.3298,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15063,,,,CFT,14055354.17,2248856.668,16304210.84,180003490,45513,,14055354.17,2248856.668,16304210.84,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15063,,,,CVT,212.4578368,33.99325388,246.4510906,180003490,45513,,212.4578368,33.99325388,246.4510906,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15373,,,,CFT,1121639.689,179462.3502,1301102.039,180004102,45546,,1121639.689,179462.3502,1301102.039,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15373,,,,CVT,6.906609679,1.105057549,8.011667228,180004102,45546,,6.906609679,1.105057549,8.011667228,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15063,,,,CVT,-64980.27853,-10396.84457,-75377.1231,180003490,45513,,-64980.27853,-10396.84457,-75377.1231,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15373,,,,CVT,33054.54628,5288.727404,38343.27368,180004102,45546,,33054.54628,5288.727404,38343.27368,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15295,,,,CFT,16955483.9,2712877.425,19668361.33,180004048,45545,,16955483.9,2712877.425,19668361.33,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15295,,,,CVT,5039.788406,806.3661449,5846.154551,180004048,45545,,5039.788406,806.3661449,5846.154551,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15319,,,,CFT,2082540.147,333206.4235,2415746.57,180004655,45574,,2082540.147,333206.4235,2415746.57,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15319,,,,CVT,14869.07772,2379.052435,17248.13015,180004655,45574,,14869.07772,2379.052435,17248.13015,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15295,,,,CVT,-542215.8848,-86754.54157,-628970.4264,180004048,45545,,-542215.8848,-86754.54157,-628970.4264,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15319,,,,CVT,-347015.4981,-55522.4797,-402537.9778,180004655,45574,,-347015.4981,-55522.4797,-402537.9778,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15527,,,,CFT,31034660.32,4965545.652,36000205.98,180004655,45574,,31034660.32,4965545.652,36000205.98,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15527,,,,CVT,65273.13282,10443.70125,75716.83408,180004655,45574,,65273.13282,10443.70125,75716.83408,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15527,,,,CVT,-282528.5206,-45204.5633,-327733.0839,180004655,45574,,-282528.5206,-45204.5633,-327733.0839,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15878,,,,CFT,2809255.225,449480.836,3258736.061,180005375,45604,,2809255.225,449480.836,3258736.061,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15878,,,,CVT,42038.54718,6726.167548,48764.71472,180005375,45604,,42038.54718,6726.167548,48764.71472,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15878,,,,CVT,324768.69,51962.9904,376731.6804,180005375,45604,,324768.69,51962.9904,376731.6804,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15791,,,,CFT,26188924.55,4190227.929,30379152.48,180005375,45604,,26188924.55,4190227.929,30379152.48,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15791,,,,CVT,67902.6312,10864.42099,78767.05219,180005375,45604,,67902.6312,10864.42099,78767.05219,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15791,,,,CVT,225538.5216,36086.16345,261624.685,180005375,45604,,225538.5216,36086.16345,261624.685,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15791,,,,CFT,26188924.55,4190227.929,30379152.48,180005375,45604,,26188924.55,4190227.929,30379152.48,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15791,,,,CVT,67902.6312,10864.42099,78767.05219,180005375,45604,,67902.6312,10864.42099,78767.05219,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15791,,,,CVT,225538.5216,36086.16345,261624.685,180005375,45604,,225538.5216,36086.16345,261624.685,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,16011,,,,CFT,1746615.026,279458.4042,2026073.431,180006017,45635,,1746615.026,279458.4042,2026073.431,cynthia,
